label,youtube_id,time_start,time_end,split
tying knot (not on a tie),_HUz5-wfBX4,129,139,train
tying knot (not on a tie),IrVMCQqRv6w,10,20,train
tying knot (not on a tie),ulmGBuLLKRE,4,14,train
tying knot (not on a tie),zZMUsPvOKsc,114,124,train
tying knot (not on a tie),97BvCim7UfE,2,12,train
tying knot (not on a tie),jLe_mgtzwDc,14,24,train
tying knot (not on a tie),lsxxqlsv2zE,78,88,train
tying knot (not on a tie),tlhMUS1mQHI,44,54,train
tying knot (not on a tie),Pvd9hwrNS-U,155,165,train
tying knot (not on a tie),sfEw45Y6Ld4,24,34,train
tying knot (not on a tie),UepdnO6xZLE,43,53,train
tying knot (not on a tie),VOXCtLB5Ksk,25,35,train
tying knot (not on a tie),Ux8PX2qu7qg,46,56,train
tying knot (not on a tie),3bI-MWoCHd0,17,27,train
tying knot (not on a tie),Ok55dY6bYVY,26,36,train
tying knot (not on a tie),irU3IdDD8Hc,7,17,train
tying knot (not on a tie),RgT0nx53Dy4,150,160,train
tying knot (not on a tie),SYUG_TlWqDc,107,117,train
tying knot (not on a tie),ezRqJICDM6M,68,78,train
tying knot (not on a tie),hgOLsfHr7IU,146,156,train
tying knot (not on a tie),LTgl6nb7qb4,68,78,train
tying knot (not on a tie),bYAPQDDmKs4,46,56,train
tying knot (not on a tie),pkZkNUFT1Ww,7,17,train
tying knot (not on a tie),CrGM-4WecZ8,22,32,train
tying knot (not on a tie),liQw_q1VnQI,25,35,train
tying knot (not on a tie),6ugwiC_bH9M,141,151,train
tying knot (not on a tie),Ljmh2j3TpEo,38,48,train
tying knot (not on a tie),vL5KN_xtguA,0,10,train
tying knot (not on a tie),AQL2PO1Ptz0,3,13,train
tying knot (not on a tie),UoPuinmsX_o,84,94,train
tying knot (not on a tie),eyzCCm5kelk,127,137,train
tying knot (not on a tie),IcvULiwHdIU,1,11,train
tying knot (not on a tie),JpohUSWylv0,289,299,train
tying knot (not on a tie),buREDvd5FEU,17,27,train
tying knot (not on a tie),gvI8apEQGTU,417,427,train
tying knot (not on a tie),crhShejP7sM,3,13,train
tying knot (not on a tie),XKCOq3c0wKc,145,155,train
tying knot (not on a tie),avuExijKlL0,64,74,train
tying knot (not on a tie),qRFySXidJnA,137,147,train
tying knot (not on a tie),wH0u1kKi8AE,1,11,train
tying knot (not on a tie),0d7WFfVA7TA,153,163,train
tying knot (not on a tie),049Oz5Mk9YE,242,252,train
tying knot (not on a tie),PowkA9Bojlo,211,221,train
tying knot (not on a tie),dPuA5rfbEEg,218,228,train
tying knot (not on a tie),MnKyAp_T43o,40,50,train
tying knot (not on a tie),X2rPE7FcaA8,85,95,train
tying knot (not on a tie),ZBuXWBjiXZM,99,109,train
tying knot (not on a tie),a0axt7n0GuQ,10,20,train
tying knot (not on a tie),E3G7nQmaJKc,45,55,train
tying knot (not on a tie),iCCH1Pn0xU8,5,15,train
tying knot (not on a tie),HiUMenKSkD8,26,36,train
tying knot (not on a tie),GdgaMMGLoXE,29,39,train
tying knot (not on a tie),X_gv8nBq3qI,66,76,train
tying knot (not on a tie),yqS5LUteFMs,44,54,train
tying knot (not on a tie),PQRfxR0Rqsg,15,25,train
tying knot (not on a tie),1hb8Vm35tfA,55,65,train
tying knot (not on a tie),IWf1XYE6qvM,104,114,train
tying knot (not on a tie),ZjS6u9TvdUU,64,74,train
tying knot (not on a tie),FaCvNZgR4f4,8,18,train
tying knot (not on a tie),V7yC5TeWaLA,51,61,train
tying knot (not on a tie),bcVdevMJzrk,148,158,train
tying knot (not on a tie),Rl43dSEBX64,88,98,train
tying knot (not on a tie),nzRG3uB92XY,12,22,train
tying knot (not on a tie),lSSzIgMgK3c,78,88,train
tying knot (not on a tie),CYRjBDkB59I,1,11,train
tying knot (not on a tie),xXk9T1gq6C0,20,30,train
tying knot (not on a tie),qAwicpOwjJ8,4,14,train
tying knot (not on a tie),asSVs7qCvHE,0,10,train
tying knot (not on a tie),j50JXyi0Dis,23,33,train
tying knot (not on a tie),lTzG6Q74MSA,12,22,train
tying knot (not on a tie),o9ILqh710_E,42,52,train
tying knot (not on a tie),w9sJB1lZcjo,28,38,train
tying knot (not on a tie),4b4-fd9SihU,36,46,train
tying knot (not on a tie),EocwRnBZAtQ,85,95,train
tying knot (not on a tie),MzV28D-owVo,160,170,train
tying knot (not on a tie),XO4HDJhsdlE,77,87,train
tying knot (not on a tie),z_2AYMqmsiQ,56,66,train
tying knot (not on a tie),xM5n_gmpIrY,109,119,train
tying knot (not on a tie),21pKB5SDoQo,193,203,train
tying knot (not on a tie),R7rwgPkatTI,57,67,train
tying knot (not on a tie),S7GvVrlDYyQ,142,152,train
tying knot (not on a tie),gzQQcOvQ9uE,51,61,train
tying knot (not on a tie),1E54uFcdqYU,0,10,train
tying knot (not on a tie),DCDQO0GrBN4,10,20,train
tying knot (not on a tie),Xh0eZ_N3NZI,140,150,train
tying knot (not on a tie),6hlee8uLDM8,103,113,train
tying knot (not on a tie),Gfz-gOryKrc,61,71,train
tying knot (not on a tie),lJUrqBtSI5k,114,124,train
tying knot (not on a tie),GTYO57PNTIE,70,80,train
tying knot (not on a tie),OPltv00wU2Y,527,537,train
tying knot (not on a tie),vFRg_0VXwko,39,49,train
tying knot (not on a tie),5HMuGi3cl0o,42,52,train
tying knot (not on a tie),HyuN6cRGxiQ,156,166,train
tying knot (not on a tie),DhO-gpMsLXo,9,19,train
tying knot (not on a tie),d2atUoDGXXA,47,57,train
tying knot (not on a tie),zIJBBRIONQM,91,101,train
tying knot (not on a tie),POqu_9aa1Ig,80,90,train
tying knot (not on a tie),mCGnq2fdSME,98,108,train
tying knot (not on a tie),t6Qy5WdSq74,71,81,train
tying knot (not on a tie),iqBWhT3dKnQ,29,39,train
tying knot (not on a tie),y93O9PQ0CMo,46,56,train
tying knot (not on a tie),Jfnctw_DYyw,71,81,train
tying knot (not on a tie),SeGdq-z4d5o,107,117,train
tying knot (not on a tie),eQSz8usfxjA,53,63,train
tying knot (not on a tie),h9LykZxLtNI,0,10,train
tying knot (not on a tie),GOaEbF2YfCw,91,101,train
tying knot (not on a tie),fXWRZe784QU,81,91,train
tying knot (not on a tie),vd-i79CxphY,44,54,train
tying knot (not on a tie),pjzUb5QRKuk,320,330,train
tying knot (not on a tie),Zs9BmcLuGKs,8,18,train
tying knot (not on a tie),SNuNPlTUsqw,55,65,train
tying knot (not on a tie),LD1gWbp9zKo,138,148,train
tying knot (not on a tie),qV3G9yToXBs,93,103,train
tying knot (not on a tie),cOB2m2T3lwM,45,55,train
tying knot (not on a tie),iaTiWSY_ebg,29,39,train
tying knot (not on a tie),jUP0Z9nRU7Q,436,446,train
tying knot (not on a tie),wtonAaPL_Ts,5,15,train
tying knot (not on a tie),0lHFfyqMNfg,16,26,train
tying knot (not on a tie),epO_Q9DD5hI,10,20,train
tying knot (not on a tie),3Kwd1DOJpzk,19,29,train
tying knot (not on a tie),s-r0yQagmDk,69,79,train
tying knot (not on a tie),ux6SrFObh1I,3,13,train
tying knot (not on a tie),EKglxeEFHaQ,24,34,train
tying knot (not on a tie),IziJobnxIu0,5,15,train
tying knot (not on a tie),w04ndFDTjHk,7,17,train
tying knot (not on a tie),CE1-cXc_Rw8,115,125,train
tying knot (not on a tie),s6mxsDKN0qY,63,73,train
tying knot (not on a tie),0gQEjQ3WVeg,2,12,train
tying knot (not on a tie),Ly69Fcblt18,6,16,train
tying knot (not on a tie),TTaVKGTNttA,171,181,train
tying knot (not on a tie),Zy_gN8f5nwE,163,173,train
tying knot (not on a tie),x9bGM9Xke8g,101,111,train
tying knot (not on a tie),alVrAEDVcNY,36,46,train
tying knot (not on a tie),8cNuNhepaIY,49,59,train
tying knot (not on a tie),crBUEi4HXsY,5,15,train
tying knot (not on a tie),XuR6kSRJMDk,3,13,train
tying knot (not on a tie),YsFdA9I5fys,0,10,train
tying knot (not on a tie),yAR-R7Q2x_Y,18,28,train
tying knot (not on a tie),92R9F9ZNi2I,44,54,train
tying knot (not on a tie),QRtOL1vSeP8,107,117,train
tying knot (not on a tie),7t9kBon4Woc,18,28,train
tying knot (not on a tie),2DXzknpQyLA,24,34,train
tying knot (not on a tie),44BTQBhBIMI,15,25,train
tying knot (not on a tie),zg4bt1HeleM,30,40,train
tying knot (not on a tie),VfkxDO0XLZo,29,39,train
tying knot (not on a tie),NL-sxOS0jck,118,128,train
tying knot (not on a tie),ewxB5Qy7OAU,448,458,train
tying knot (not on a tie),Aho5v5UB2xI,13,23,train
tying knot (not on a tie),Q-NiFanNnWA,98,108,train
tying knot (not on a tie),VW75tnmyiP0,33,43,train
tying knot (not on a tie),r1Bh-b1PkyY,26,36,train
tying knot (not on a tie),BpgWHiqQX2E,211,221,train
tying knot (not on a tie),X3tg6P3pcZs,252,262,train
tying knot (not on a tie),u1HpiavNoHE,0,10,train
tying knot (not on a tie),9MSvhuVp3M4,28,38,train
tying knot (not on a tie),XYzyX8NflU8,119,129,train
tying knot (not on a tie),1wbX3RFyyaQ,45,55,train
tying knot (not on a tie),tH8qC8fkcFU,48,58,train
tying knot (not on a tie),02iWPRcCQ94,53,63,train
tying knot (not on a tie),kqx9KBGWFYo,8,18,train
tying knot (not on a tie),Amy2cnlpcPM,138,148,train
tying knot (not on a tie),etHA3CHhrWU,9,19,train
tying knot (not on a tie),hVlpXvenkqU,94,104,train
tying knot (not on a tie),k8kKncqBuCY,9,19,train
tying knot (not on a tie),V0zcHZjMsVU,10,20,train
tying knot (not on a tie),Au2uF38By2w,130,140,train
tying knot (not on a tie),hoBUXDZQv6o,32,42,train
tying knot (not on a tie),ASCbMOVFxEM,17,27,train
tying knot (not on a tie),IQak0eIj3vM,86,96,train
tying knot (not on a tie),djz0p2IrzCA,94,104,train
tying knot (not on a tie),1QBCZmjDt9s,36,46,train
tying knot (not on a tie),Cjtl_SDr0CY,1,11,train
tying knot (not on a tie),Y9TM3NuwsfU,43,53,train
tying knot (not on a tie),ef4u18M7Yog,5,15,train
tying knot (not on a tie),jwIB9wuheSM,39,49,train
tying knot (not on a tie),2WphV8Yvlik,202,212,train
tying knot (not on a tie),cu0qf7bwq5g,17,27,train
tying knot (not on a tie),ZzkdxHcsLaI,36,46,train
tying knot (not on a tie),tsZwB-JTJ8g,84,94,train
tying knot (not on a tie),0u5R1JMjTeQ,9,19,train
tying knot (not on a tie),RIj89IpRMho,13,23,train
tying knot (not on a tie),fCg5LbsbRaw,23,33,train
tying knot (not on a tie),ZHExtUOyf-M,75,85,train
tying knot (not on a tie),f58woIqfz3o,1,11,train
tying knot (not on a tie),kpYLocxw_Jw,70,80,train
tying knot (not on a tie),611JWRtkjOc,62,72,train
tying knot (not on a tie),UgjogfYqf8g,47,57,train
tying knot (not on a tie),uTDldQIaczE,22,32,train
tying knot (not on a tie),xfZcVcr014A,15,25,train
tying knot (not on a tie),pz_Q9dICuHQ,53,63,train
tying knot (not on a tie),LRdkWJlatd8,85,95,train
tying knot (not on a tie),sHBlx1UdNYw,123,133,train
tying knot (not on a tie),UmNdIaSbseE,177,187,train
tying knot (not on a tie),rCc_92LwaWA,38,48,train
tying knot (not on a tie),kvPw1tO5wKQ,127,137,train
tying knot (not on a tie),5z_kymwXlHc,8,18,train
tying knot (not on a tie),O7Q05Ni5mNU,28,38,train
tying knot (not on a tie),D918oJgKX_w,39,49,train
tying knot (not on a tie),pg4xj4EUi4g,34,44,train
tying knot (not on a tie),Kh4C5w4Ejvc,11,21,train
tying knot (not on a tie),rc0BTyZKsRE,67,77,train
tying knot (not on a tie),v6DeMp72q2Q,80,90,train
tying knot (not on a tie),Iw3M39bFQlw,20,30,train
tying knot (not on a tie),QQyh9NeG_Zk,53,63,train
tying knot (not on a tie),YwMkk5UeGBo,4,14,train
tying knot (not on a tie),e3W0_87NofI,84,94,train
tying knot (not on a tie),TdEm3nG87iU,57,67,train
tying knot (not on a tie),qsmskYBcltY,29,39,train
tying knot (not on a tie),3553O4Fbnfg,122,132,train
tying knot (not on a tie),GmgTjFdOu6s,124,134,train
tying knot (not on a tie),DQvozmr4HaI,44,54,train
tying knot (not on a tie),YohdmcoWs2Y,19,29,train
tying knot (not on a tie),pfbGUea80KA,100,110,train
tying knot (not on a tie),On5JVsLLKik,64,74,train
tying knot (not on a tie),st5U9mdQxVY,56,66,train
tying knot (not on a tie),ukFvbGofcsY,425,435,train
tying knot (not on a tie),PeiPUg5Fo-I,69,79,train
tying knot (not on a tie),OIIApjwnrUY,89,99,train
tying knot (not on a tie),GMmwN75CFZg,42,52,train
tying knot (not on a tie),Iexg5jTGnvE,83,93,train
tying knot (not on a tie),L9UXy5Tjenw,28,38,train
tying knot (not on a tie),F9d4O0XezC0,78,88,train
tying knot (not on a tie),yUPzdSyRGCo,92,102,train
tying knot (not on a tie),_55jyR0KL_o,12,22,train
tying knot (not on a tie),qtyPPRp_BII,36,46,train
tying knot (not on a tie),ObhFvFw7XWE,257,267,train
tying knot (not on a tie),RgKpQzFPwLk,108,118,train
tying knot (not on a tie),1_noX9Q-PXY,8,18,train
tying knot (not on a tie),DzekQMqSsl4,162,172,train
tying knot (not on a tie),g1uogVk2MIA,49,59,train
tying knot (not on a tie),3VYVe9b7fgM,2,12,train
tying knot (not on a tie),V33D2qIDPhI,72,82,train
tying knot (not on a tie),0IGqNcUyIVI,254,264,train
tying knot (not on a tie),vIDrB0RbYPM,2,12,train
tying knot (not on a tie),ETTW8ZFgZ2I,10,20,train
tying knot (not on a tie),wECupgmIJio,110,120,train
tying knot (not on a tie),UzJyJhDeLcE,6,16,train
tying knot (not on a tie),wMAIgp1Q2Ok,27,37,train
tying knot (not on a tie),oXS1U9W16h4,13,23,train
tying knot (not on a tie),pqMw7Xc7vAY,968,978,train
tying knot (not on a tie),3cEz2chcFkw,25,35,train
tying knot (not on a tie),kRAFgy6ywUo,58,68,train
tying knot (not on a tie),PvMtZ8uU4iQ,0,10,train
tying knot (not on a tie),l2vQtDkvmkc,17,27,train
tying knot (not on a tie),IK3FI5so1_Y,10,20,train
tying knot (not on a tie),LM8htWgMp1o,61,71,train
tying knot (not on a tie),sBrxsIF-WoM,5,15,train
tying knot (not on a tie),fzYR0nNX35g,422,432,train
tying knot (not on a tie),vequOvdudjI,4,14,train
tying knot (not on a tie),3nwVZDzOTV8,21,31,train
tying knot (not on a tie),RLxo_B9sWkk,83,93,train
tying knot (not on a tie),BPiT1M27ccA,28,38,train
tying knot (not on a tie),aTQNKrcJChY,58,68,train
tying knot (not on a tie),uzTLl4FXjDU,55,65,train
tying knot (not on a tie),mlVM71Ia-8Y,11,21,train
tying knot (not on a tie),pGJzY42ZyB0,25,35,train
tying knot (not on a tie),5hXAriNgw2M,480,490,train
tying knot (not on a tie),3Yn5SapCFBA,215,225,train
tying knot (not on a tie),rTfC1MBhCXs,18,28,train
tying knot (not on a tie),s_2psOK6_XU,93,103,train
tying knot (not on a tie),531J-kHJrsQ,90,100,train
tying knot (not on a tie),cTuuTYZ8I7o,9,19,train
tying knot (not on a tie),zjMQevmJ4BA,47,57,train
tying knot (not on a tie),N5BP3C37dp4,4,14,train
tying knot (not on a tie),rL3UZr-v_VA,32,42,train
tying knot (not on a tie),1oQ3xHzkktc,71,81,train
tying knot (not on a tie),LoDhQdOf29E,51,61,train
tying knot (not on a tie),ONgr0P1Lnxk,12,22,train
tying knot (not on a tie),P924_DoqgaA,198,208,train
tying knot (not on a tie),iU2LsIGYpp8,10,20,train
tying knot (not on a tie),YGuqOrvgEoQ,2,12,train
tying knot (not on a tie),OpsNYc5HOyk,10,20,train
tying knot (not on a tie),hh8zdW2VkYY,0,10,train
tying knot (not on a tie),j94vPp0xa_Q,21,31,train
tying knot (not on a tie),QpLUortnNR4,28,38,train
tying knot (not on a tie),vX9pIOG8DPk,39,49,train
tying knot (not on a tie),iK-M0AMT4uQ,11,21,train
tying knot (not on a tie),tNSI1XObMUs,4,14,train
tying knot (not on a tie),AbgCJ7GqBJg,25,35,train
tying knot (not on a tie),QN_K8D6Q3sE,12,22,train
tying knot (not on a tie),ARHO3vQ8mQ0,3,13,train
tying knot (not on a tie),x4-grD0u7dw,44,54,train
tying knot (not on a tie),O4CZ206NC-A,57,67,train
tying knot (not on a tie),U0ppopR9gJs,66,76,train
tying knot (not on a tie),n3ZaB7QyXKA,12,22,train
tying knot (not on a tie),TJsDXJXx9dQ,3,13,train
high kick,NnUMQFH45Xk,68,78,train
high kick,byIEzBdOh08,19,29,train
high kick,3qnzTXdN2ns,3,13,train
high kick,jdUeZCo3THI,3,13,train
high kick,kyAv6i03Gnc,65,75,train
high kick,OvIIffMFrWA,161,171,train
high kick,OVV_db33HGY,62,72,train
high kick,uW8FctQGYxM,2,12,train
high kick,wFIjNPMU5tM,25,35,train
high kick,6VoToejlWmY,12,22,train
high kick,03v7qHotE4E,22,32,train
high kick,RsBoTF-6KoU,2,12,train
high kick,nEzDebfH68s,23,33,train
high kick,ndaYhtC8Izc,8,18,train
